user,day,logon_count,after_hours_logon_count,weekend_logon_count,unique_pc_count,device_connect_count,after_hours_device_count,file_access_count,file_copy_count,sensitive_file_count,after_hours_file_count,http_count,suspicious_http_count,after_hours_http_count,email_sent_count,external_email_count,attachment_email_count,unique_recipient_count,total_recipient_count,role,role_peer_deviation_score,user_day_label,actor_label,scenario
CJC0494,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,15.0,4.0,15.0,15.0,27.0,Salesman,0.0,0,0,
HAD0246,2010-03-26,3,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,0.0,10.0,9.0,10.0,10.0,19.0,MechanicalEngineer,0.0,0,0,
KRM0541,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.0,9.0,3.0,9.0,9.0,14.0,Scientist,0.0,0,0,
NAB0801,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0,9.0,8.0,15.0,Mathematician,0.0,0,0,
ASB0796,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,0.0,9.0,4.0,9.0,9.0,13.0,Mathematician,0.0,0,0,
BJW0619,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,2.0,15.0,15.0,25.0,Salesman,0.0,0,0,
FSC0601,2010-03-26,2,0.0,0.0,1,2.0,0.0,3.0,0.0,0.0,0.0,162.0,14.0,0.0,14.0,11.0,14.0,13.0,21.0,Salesman,-0.6609976580631014,0,1,r4.2-2
MCD0125,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,7.0,9.0,2.0,9.0,8.0,13.0,MechanicalEngineer,0.0,0,0,
NMC0486,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,20.0,0.0,15.0,12.0,15.0,13.0,22.0,Salesman,0.0,0,0,
OCB0805,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,4.0,0.0,9.0,7.0,9.0,9.0,16.0,Mathematician,0.0,0,0,
SRS0231,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,4.0,9.0,9.0,13.0,Scientist,0.0,0,0,
WDD0366,2010-03-26,7,2.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,6.0,11.0,11.0,20.0,ITAdmin,0.0,0,1,r4.2-1
DGN0480,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,4.0,15.0,14.0,25.0,Salesman,0.0,0,0,
TMA0069,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,2.0,9.0,9.0,16.0,SoftwareEngineer,0.0,0,0,
XHW0498,2010-03-26,2,0.0,0.0,1,6.0,0.0,5.0,0.0,0.0,0.0,162.0,0.0,0.0,13.0,4.0,13.0,12.0,23.0,Salesman,-0.43059823644892836,0,1,r4.2-2
AJF0370,2010-03-26,10,6.0,0.0,5,24.0,6.0,25.0,0.0,0.0,4.0,114.0,0.0,0.0,11.0,9.0,11.0,11.0,15.0,ITAdmin,0.6170740510323297,0,0,
BYP0070,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,3.0,9.0,9.0,17.0,SoftwareEngineer,0.0,0,0,
EGD0409,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,8.0,0.0,9.0,4.0,9.0,9.0,21.0,ElectricalEngineer,0.0,0,0,
FSB0399,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,8.0,3.0,8.0,8.0,11.0,SoftwareEngineer,0.0,0,0,
KPR0497,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,14.0,14.0,14.0,13.0,23.0,Salesman,0.0,0,0,
CBG0490,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,16.0,0.0,14.0,2.0,14.0,14.0,26.0,Salesman,0.0,0,0,
GJT0386,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,9.0,5.0,9.0,8.0,14.0,Mathematician,0.0,0,0,
CWR0502,2010-03-26,3,0.0,0.0,1,2.0,0.0,6.0,0.0,0.0,0.0,162.0,1.0,0.0,14.0,7.0,14.0,14.0,23.0,Salesman,-0.31539852564184184,0,0,
JXH0493,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,4.0,0.0,15.0,7.0,15.0,15.0,25.0,Salesman,0.0,0,0,
SOG0411,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,3.0,0.0,9.0,1.0,9.0,9.0,20.0,SystemsEngineer,0.0,0,0,
BKW0374,2010-03-26,4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,2.0,11.0,11.0,19.0,ITAdmin,0.0,0,0,
CSP0197,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,5.0,11.0,10.0,19.0,PurchasingClerk,0.0,0,0,
SBN0495,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,2.0,15.0,15.0,29.0,Salesman,0.0,0,0,
CKB0482,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,15.0,8.0,15.0,15.0,30.0,Salesman,0.0,0,0,
KAT0489,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,2.0,15.0,15.0,30.0,Salesman,0.0,0,0,
VSA0230,2010-03-26,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,11.0,9.0,5.0,9.0,9.0,22.0,Mathematician,0.0,0,0,
YIC0195,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,1.0,11.0,8.0,19.0,PurchasingClerk,0.0,0,0,
ZFM0468,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
GZC0735,2010-03-26,2,0.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,153.0,3.0,0.0,15.0,0.0,15.0,14.0,29.0,Salesman,-0.8913970796772743,0,0,
TDJ0998,2010-03-26,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,MechanicalEngineer,0.0,0,0,
FDE0117,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,1.0,8.0,14.0,10.0,14.0,13.0,19.0,Manager,0.0,0,0,
KJS0618,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,4.0,15.0,15.0,19.0,Salesman,0.0,0,0,
MMB0488,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,8.0,0.0,15.0,4.0,15.0,15.0,22.0,Salesman,0.0,0,0,
BLS0678,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,9.0,2.0,9.0,8.0,18.0,Mathematician,0.0,0,1,r4.2-1
KRL0501,2010-03-26,2,0.0,0.0,1,4.0,0.0,2.0,0.0,0.0,0.0,162.0,1.0,0.0,15.0,2.0,15.0,14.0,29.0,Salesman,-0.7761973688701879,0,1,r4.2-2
MVH0373,2010-03-26,6,2.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,4.0,11.0,11.0,16.0,ITAdmin,0.0,0,0,
AMH0794,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,4.0,9.0,9.0,15.0,Physicist,0.0,0,0,
CJF0802,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,9.0,1.0,9.0,9.0,16.0,Mathematician,0.0,0,0,
JKB0126,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,9.0,8.0,9.0,8.0,18.0,ElectricalEngineer,0.0,0,0,
SAA0999,2010-03-26,3,1.0,0.0,1,18.0,1.0,27.0,0.0,0.0,0.0,90.0,1.0,7.0,9.0,1.0,9.0,9.0,18.0,ElectricalEngineer,1.6892414740669022,0,0,
TTD1000,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,4.0,9.0,8.0,9.0,9.0,18.0,MechanicalEngineer,0.0,0,0,
SVL0803,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,0.0,9.0,5.0,9.0,9.0,16.0,Mathematician,0.0,0,0,
AKC0924,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,6.0,9.0,2.0,9.0,8.0,17.0,Scientist,0.0,0,0,
CTW0500,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,5.0,0.0,15.0,14.0,15.0,15.0,25.0,Salesman,0.0,0,0,
KAC0124,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,3.0,9.0,8.0,15.0,ElectricalEngineer,0.0,0,0,
RAB0589,2010-03-26,5,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,1,r4.2-1
TYB0779,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0,Technician,0.0,0,0,
BBH0810,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,8.0,31.0,9.0,5.0,9.0,9.0,13.0,ComputerProgrammer,0.0,0,0,
FRR0832,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
IJM0776,2010-03-26,2,0.0,0.0,1,6.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,2.0,3.0,3.0,4.0,Technician,-0.9664419476578111,0,1,r4.2-2
KLH0596,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,ProductionLineWorker,0.0,0,1,r4.2-1
MVF0594,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,ProductionLineWorker,0.0,0,0,
OBH0499,2010-03-26,3,0.0,0.0,1,18.0,0.0,1.0,0.0,0.0,0.0,162.0,19.0,0.0,15.0,14.0,15.0,14.0,24.0,Salesman,-0.8913970796772743,0,0,
SLB0049,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,190.0,4.0,0.0,18.0,4.0,18.0,17.0,29.0,Director,0.0,0,0,
ABM0845,2010-03-26,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,ProductionLineWorker,0.0,0,0,
ASD0577,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,0,
CUD0795,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,5.0,9.0,9.0,18.0,Physicist,0.0,0,0,
JMC0925,2010-03-26,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,8.0,10.0,2.0,10.0,8.0,12.0,Physicist,0.0,0,0,
KMB0922,2010-03-26,3,1.0,0.0,1,4.0,0.0,6.0,0.0,0.0,0.0,95.0,0.0,9.0,9.0,7.0,9.0,8.0,14.0,Scientist,-0.5866846903851286,0,0,
SGG0787,2010-03-26,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,5.0,26.0,14.0,0.0,14.0,11.0,17.0,Manager,0.0,0,0,
UAD0771,2010-03-26,3,0.0,0.0,1,4.0,0.0,8.0,0.0,0.0,0.0,29.0,1.0,0.0,3.0,3.0,3.0,3.0,9.0,Technician,-0.09856958484997902,0,0,
AHD0848,2010-03-26,2,1.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,0.0,0,0,
CIM0926,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,5.0,9.0,1.0,9.0,9.0,12.0,Scientist,0.0,0,0,
LCC0819,2010-03-26,2,1.0,0.0,1,2.0,2.0,0.0,0.0,0.0,0.0,95.0,0.0,5.0,9.0,3.0,9.0,9.0,17.0,ComputerProgrammer,0.0,0,1,r4.2-2
LJB0826,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,0,
MJB0588,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
NAH0503,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,9.0,15.0,14.0,22.0,Salesman,0.0,0,0,
NMG0766,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,2.0,3.0,3.0,5.0,Technician,0.0,0,0,
ASM0575,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,ProductionLineWorker,0.0,0,0,
KCB0815,2010-03-26,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,12.0,9.0,1.0,9.0,9.0,18.0,SoftwareEngineer,0.0,0,0,
NRO0768,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,3.0,0.0,3.0,3.0,7.0,Technician,0.0,0,0,
SAB0781,2010-03-26,3,0.0,0.0,1,2.0,0.0,3.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,Technician,-0.718478415427002,0,0,
VSS0154,2010-03-26,2,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,1.0,11.0,9.0,18.0,AdministrativeStaff,0.0,0,1,r4.2-2
ECF0828,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,0,
MAD0496,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0,0.0,15.0,6.0,15.0,15.0,31.0,Salesman,0.0,0,0,
FOB0756,2010-03-26,5,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Technician,0.0,0,0,
LAM0911,2010-03-26,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,1.0,17.0,14.0,1.0,14.0,14.0,17.0,LabManager,0.0,0,0,
TRK0914,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,9.0,9.0,1.0,9.0,9.0,16.0,Mathematician,0.0,0,0,
KJA0152,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1.0,0.0,11.0,8.0,11.0,8.0,18.0,AdministrativeAssistant,0.0,0,0,
LHN0151,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,5.0,1.0,5.0,3.0,5.0,Accountant,0.0,0,0,
MOP0763,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,Technician,0.0,0,0,
AES0827,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,0,
AOK0844,2010-03-26,2,1.0,0.0,1,2.0,1.0,4.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,-0.43458847611335755,0,0,
CFM0767,2010-03-26,3,0.0,0.0,1,2.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,2.0,3.0,3.0,5.0,Technician,-0.3465331170807882,0,0,
DCH0843,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,1,r4.2-1
LJT0817,2010-03-26,3,1.0,0.0,1,2.0,2.0,3.0,0.0,0.0,3.0,95.0,0.0,15.0,9.0,1.0,9.0,9.0,12.0,ComputerScientist,-0.7215821315203964,0,0,
RAW0915,2010-03-26,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.0,0.0,9.0,9.0,19.0,Scientist,0.0,0,0,
SAH0599,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
CRK0916,2010-03-26,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,6.0,10.0,1.0,10.0,10.0,16.0,Physicist,0.0,0,0,
EHD0584,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,1,r4.2-1
FKK0055,2010-03-26,5,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,0.0,9.0,6.0,9.0,9.0,11.0,Scientist,0.0,0,0,
MSG0839,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,ProductionLineWorker,0.0,0,0,
HAH0760,2010-03-26,3,0.0,0.0,1,6.0,0.0,10.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,1.0,3.0,3.0,7.0,Technician,0.14939394738083014,0,0,
HCS0003,2010-03-26,2,0.0,0.0,1,8.0,0.0,11.0,0.0,0.0,0.0,285.0,1.0,0.0,27.0,17.0,27.0,23.0,48.0,VicePresident,0.6951089144864655,0,0,
JRF0835,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
WGR0833,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
ARB0834,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,ProductionLineWorker,0.0,0,0,
EHB0824,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,1,r4.2-1
LDM0587,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,0,
MDH0580,2010-03-26,2,0.0,0.0,1,2.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,-0.5584591480208808,0,1,r4.2-2
VMJ0147,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,14.0,10.0,14.0,14.0,26.0,Manager,0.0,0,0,
WJD0576,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,0,
XWD0923,2010-03-26,3,1.0,0.0,1,4.0,0.0,26.0,0.0,0.0,0.0,95.0,10.0,4.0,10.0,9.0,10.0,10.0,16.0,Mathematician,1.3548517255532142,0,0,
CMW0783,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,Technician,0.0,0,0,
FUM0015,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,190.0,1.0,17.0,18.0,4.0,18.0,15.0,35.0,Director,0.0,0,0,
MCF0600,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,1,r4.2-1
MNR0829,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
NKH0807,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,21.0,9.0,1.0,9.0,8.0,20.0,ComputerProgrammer,0.0,0,0,
VFM0814,2010-03-26,3,1.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,13.0,9.0,4.0,9.0,8.0,17.0,ComputerProgrammer,0.0,0,0,
GCS0571,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,0,
PTH0830,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,0,
SKG0759,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Technician,0.0,0,0,
TCD0009,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,4.0,11.0,10.0,21.0,AdministrativeAssistant,0.0,0,0,
SLP0762,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,Technician,0.0,0,0,
BHC0665,2010-03-26,4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,9.0,16.0,FieldServiceEngineer,0.0,0,0,
IYB0918,2010-03-26,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,10.0,8.0,6.0,8.0,8.0,16.0,Scientist,0.0,0,0,
GRC0145,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,4.0,0.0,11.0,10.0,11.0,8.0,16.0,AdministrativeAssistant,0.0,0,0,
BDI0533,2010-03-26,3,0.0,0.0,1,6.0,0.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,3.0,2.0,3.0,3.0,6.0,Technician,-0.5944966493115974,0,0,
IIL0513,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,3.0,1.0,3.0,3.0,6.0,Technician,0.0,0,0,
CEL0561,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,9.0,15.0,ComputerProgrammer,0.0,0,0,
GCS0518,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,6.0,Technician,0.0,0,0,
PNL0301,2010-03-26,2,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,1,r4.2-2
WGS0516,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,5.0,Technician,0.0,0,0,
AAF0535,2010-03-26,2,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,6.0,Technician,0.0,0,1,r4.2-2
CAM0681,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.0,0.0,9.0,9.0,13.0,ComputerScientist,0.0,0,0,
CCM0136,2010-03-26,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
CYA0506,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,3.0,0.0,3.0,3.0,4.0,Technician,0.0,0,0,
BVN0514,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,6.0,Technician,0.0,0,0,
EGD0132,2010-03-26,2,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,1,r4.2-2
RRP0568,2010-03-26,3,0.0,0.0,1,4.0,0.0,7.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,6.0,9.0,8.0,12.0,ComputerScientist,-0.2317383134521452,0,0,
FRL0511,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,Technician,0.0,0,0,
KSH0569,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,9.0,2.0,9.0,7.0,11.0,SoftwareEngineer,0.0,0,0,
NCK0295,2010-03-26,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,0,
SCP0130,2010-03-26,2,0.0,0.0,1,6.0,0.0,5.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,2.0,3.0,3.0,6.0,AssemblySupervisor,-0.08849913298918631,0,0,
