user,day,logon_count,after_hours_logon_count,weekend_logon_count,unique_pc_count,device_connect_count,after_hours_device_count,file_access_count,file_copy_count,sensitive_file_count,after_hours_file_count,http_count,suspicious_http_count,after_hours_http_count,email_sent_count,external_email_count,attachment_email_count,unique_recipient_count,total_recipient_count,role,role_peer_deviation_score
BIH0745,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,3.0,15.0,15.0,30.0,Salesman,0.0
EAH0466,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,0.0
GBM0603,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,11.0,15.0,15.0,27.0,Salesman,0.0
GOK0238,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,5.0,9.0,8.0,15.0,ComputerScientist,0.0
HBO0413,2010-01-13,2,0.0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0,95.0,1.0,0.0,9.0,4.0,9.0,9.0,17.0,SystemsEngineer,-1.09663994174909
MDM0625,2010-01-13,3,0.0,0.0,1,16.0,0.0,24.0,0.0,0.0,0.0,162.0,1.0,0.0,16.0,1.0,16.0,15.0,25.0,Salesman,1.056845015000121
RKD0604,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,0.0,15.0,3.0,15.0,14.0,24.0,Salesman,0.0
BJW0619,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,2.0,15.0,14.0,18.0,Salesman,0.0
BRS0734,2010-01-13,2,0.0,0.0,1,8.0,0.0,25.0,0.0,0.0,0.0,162.0,0.0,0.0,14.0,4.0,14.0,13.0,22.0,Salesman,1.1497018686731388
EPW0434,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,7.0,9.0,9.0,14.0,TestEngineer,0.0
FSC0601,2010-01-13,2,0.0,0.0,1,6.0,0.0,2.0,0.0,0.0,0.0,162.0,3.0,0.0,14.0,5.0,14.0,14.0,19.0,Salesman,-0.9860057658062722
GHL0460,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
GMF0738,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0,0.0,15.0,6.0,15.0,15.0,32.0,Salesman,0.0
HKB0418,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,9.0,0.0,9.0,9.0,19.0,SystemsEngineer,0.0
IKR0401,2010-01-13,2,0.0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,5.0,9.0,9.0,15.0,SoftwareEngineer,-1.4102925836026383
LIM0674,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,5.0,9.0,8.0,12.0,Physicist,0.0
MBG0438,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,2.0,5.0,5.0,10.0,TestEngineer,0.0
OLB0749,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,0.0,15.0,2.0,15.0,15.0,31.0,Salesman,0.0
SEJ0677,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,2.0,9.0,9.0,15.0,Mathematician,0.0
VSA0230,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,6.0,9.0,9.0,15.0,Mathematician,0.0
YIC0195,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,1.0,11.0,9.0,24.0,PurchasingClerk,0.0
EGD0409,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,0.0,9.0,5.0,9.0,9.0,16.0,ElectricalEngineer,0.0
ENC0234,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,3.0,9.0,9.0,18.0,Physicist,0.0
HJB0742,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,0.0,14.0,6.0,14.0,14.0,22.0,Salesman,0.0
KPC0073,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0,9.0,9.0,16.0,ComputerScientist,0.0
BCB0679,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,3.0,9.0,9.0,16.0,Mathematician,0.0
BYP0070,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,9.0,15.0,SoftwareEngineer,0.0
HGG0240,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,6.0,9.0,8.0,16.0,ComputerScientist,0.0
BSH0445,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,5.0,9.0,9.0,15.0,TestEngineer,0.0
CCL0068,2010-01-13,2,0.0,0.0,1,4.0,0.0,4.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,9.0,16.0,ComputerScientist,-0.45936841276984897
FSB0399,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,5.0,9.0,8.0,18.0,SoftwareEngineer,0.0
MYD0978,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1.0,0.0,11.0,8.0,11.0,9.0,19.0,HumanResourceSpecialist,0.0
KSP0357,2010-01-13,6,2.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,3.0,11.0,11.0,15.0,ITAdmin,0.0
PPF0435,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,10.0,7.0,10.0,10.0,18.0,TestEngineer,0.0
TAP0551,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0,9.0,9.0,16.0,Physicist,0.0
FTM0406,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,9.0,6.0,9.0,9.0,16.0,SystemsEngineer,0.0
JRH0455,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
JMH0543,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,9.0,17.0,Scientist,0.0
MLG0475,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
BLS0678,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,11.0,0.0,9.0,2.0,9.0,9.0,13.0,Mathematician,0.0
RGH0728,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,4.0,0.0,15.0,4.0,15.0,15.0,29.0,Salesman,0.0
RVC0232,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,6.0,9.0,9.0,17.0,Mathematician,0.0
SOG0411,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0,9.0,9.0,15.0,SystemsEngineer,0.0
DGM0754,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,11.0,0.0,14.0,4.0,14.0,14.0,23.0,Salesman,0.0
AMR0400,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0,9.0,9.0,18.0,SoftwareEngineer,0.0
AHD0848,2010-01-13,2,1.0,0.0,1,2.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,-0.252705919637933
MAD0496,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,3.0,15.0,15.0,25.0,Salesman,0.0
XHW0498,2010-01-13,2,0.0,0.0,1,4.0,0.0,5.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,11.0,15.0,14.0,23.0,Salesman,-0.7074352047872186
CJC0494,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,0.0,13.0,9.0,13.0,13.0,21.0,Salesman,0.0
LQC0479,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0,0.0,15.0,3.0,15.0,15.0,25.0,Salesman,0.0
SVL0803,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,5.0,9.0,8.0,18.0,Mathematician,0.0
ANM0123,2010-01-13,3,1.0,0.0,1,6.0,1.0,3.0,0.0,0.0,0.0,114.0,0.0,7.0,11.0,2.0,11.0,10.0,16.0,AdministrativeAssistant,-0.22010112878069463
AOK0844,2010-01-13,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0
ASB0796,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,0.0,9.0,4.0,9.0,9.0,18.0,Mathematician,0.0
MCD0125,2010-01-13,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,1.0,9.0,9.0,9.0,9.0,14.0,MechanicalEngineer,0.0
KRL0501,2010-01-13,2,0.0,0.0,1,4.0,0.0,3.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,10.0,15.0,15.0,25.0,Salesman,-0.8931489121332543
SAA0999,2010-01-13,3,1.0,0.0,1,18.0,0.0,27.0,0.0,0.0,0.0,90.0,1.0,2.0,9.0,7.0,9.0,8.0,14.0,ElectricalEngineer,1.3637778073802267
DGN0480,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,9.0,15.0,14.0,21.0,Salesman,0.0
MMB0488,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,12.0,0.0,15.0,5.0,15.0,15.0,27.0,Salesman,0.0
JLM0364,2010-01-13,8,3.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,3.0,11.0,11.0,20.0,ITAdmin,0.0
ARB0834,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,0.0
ASD0577,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
ECF0828,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
EHD0584,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,ProductionLineWorker,0.0
FOB0756,2010-01-13,3,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,Technician,0.0
LJT0817,2010-01-13,3,1.0,0.0,1,8.0,2.0,7.0,0.0,0.0,3.0,95.0,0.0,6.0,8.0,0.0,8.0,8.0,11.0,ComputerScientist,0.5568946355849383
MCF0600,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
NKH0807,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,14.0,9.0,0.0,9.0,9.0,17.0,ComputerProgrammer,0.0
NRO0768,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,Technician,0.0
VFM0814,2010-01-13,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,28.0,9.0,2.0,9.0,9.0,14.0,ComputerProgrammer,0.0
VSS0154,2010-01-13,2,0.0,0.0,1,2.0,0.0,3.0,0.0,0.0,0.0,114.0,1.0,0.0,11.0,0.0,11.0,8.0,18.0,AdministrativeStaff,-0.2211629342323457
CMW0783,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,Technician,0.0
FRR0832,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
MBW0809,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,27.0,9.0,5.0,9.0,9.0,18.0,ComputerScientist,0.0
RAB0589,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
XWD0923,2010-01-13,3,1.0,0.0,1,6.0,0.0,26.0,0.0,0.0,0.0,95.0,2.0,5.0,10.0,7.0,10.0,10.0,16.0,Mathematician,0.9221144398693442
EHB0824,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
LPH0572,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
TCD0009,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,4.0,11.0,10.0,18.0,AdministrativeAssistant,0.0
TYB0779,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,Technician,0.0
DCH0843,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
IJM0776,2010-01-13,2,0.0,0.0,1,8.0,0.0,5.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,Technician,-0.25882374385167783
IYB0918,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,8.0,9.0,1.0,9.0,9.0,19.0,Scientist,0.0
KLH0596,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
LCC0819,2010-01-13,2,1.0,0.0,1,2.0,2.0,0.0,0.0,0.0,0.0,95.0,0.0,15.0,9.0,4.0,9.0,9.0,17.0,ComputerProgrammer,0.0
ASM0575,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
MDH0580,2010-01-13,2,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
HAH0760,2010-01-13,3,0.0,0.0,1,2.0,0.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,Technician,0.44563770205304776
LHN0151,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,5.0,1.0,5.0,4.0,7.0,Accountant,0.0
MJB0588,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
CIM0926,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,8.0,9.0,6.0,9.0,9.0,16.0,Scientist,0.0
GCS0571,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
LDM0587,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
WJD0576,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
ABM0845,2010-01-13,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ProductionLineWorker,0.0
JMC0925,2010-01-13,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,7.0,10.0,1.0,10.0,9.0,20.0,Physicist,0.0
SBH0537,2010-01-13,3,0.0,0.0,1,2.0,0.0,6.0,0.0,0.0,0.0,143.0,5.0,0.0,13.0,6.0,13.0,12.0,19.0,Manager,-1.6938887509244258
BQS0525,2010-01-13,2,0.0,0.0,1,14.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0,Technician,0.0
EGD0132,2010-01-13,2,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
LDD0560,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,10.0,7.0,10.0,10.0,20.0,ComputerScientist,0.0
NGO0690,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,0.0,6.0,1.0,6.0,6.0,13.0,SoftwareEngineer,0.0
RRP0568,2010-01-13,3,0.0,0.0,1,2.0,0.0,5.0,0.0,0.0,0.0,95.0,1.0,0.0,9.0,7.0,9.0,9.0,17.0,ComputerScientist,-0.12061406331825318
UCH0519,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,5.0,Technician,0.0
CEL0561,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,5.0,9.0,9.0,19.0,ComputerProgrammer,0.0
EDA0684,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,6.0,0.0,9.0,5.0,9.0,9.0,19.0,ComputerProgrammer,0.0
FEB0306,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
FMG0527,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,Technician,0.0
PSF0133,2010-01-13,2,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
WTR0563,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,9.0,6.0,9.0,8.0,18.0,ComputerProgrammer,0.0
BVN0514,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,Technician,0.0
PMJ0564,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,9.0,21.0,ComputerScientist,0.0
PNL0301,2010-01-13,2,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
KSH0569,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0,9.0,9.0,16.0,SoftwareEngineer,0.0
NCK0295,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
BDI0533,2010-01-13,4,0.0,0.0,2,4.0,0.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0,Technician,-0.43493910532785923
ESR0693,2010-01-13,2,0.0,0.0,1,2.0,0.0,7.0,0.0,0.0,0.0,95.0,2.0,0.0,9.0,1.0,9.0,9.0,15.0,ComputerScientist,0.5568946355849383
IUB0565,2010-01-13,2,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,8.0,20.0,SoftwareEngineer,0.0
BMT0528,2010-01-13,2,0.0,0.0,1,4.0,0.0,7.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Technician,0.09340697910068496
AAF0535,2010-01-13,2,0.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Technician,-0.9632851897564034
CCM0136,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
CYA0506,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technician,0.0
SCP0130,2010-01-13,2,0.0,0.0,1,6.0,0.0,2.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,AssemblySupervisor,-1.2604805084316955
JFC0557,2010-01-13,3,0.0,0.0,1,8.0,0.0,4.0,0.0,0.0,0.0,95.0,1.0,0.0,9.0,4.0,9.0,8.0,16.0,SoftwareEngineer,-0.49285241146087433
BJP0134,2010-01-13,3,0.0,0.0,1,18.0,0.0,23.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,1.7500652260593776
LJR0523,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,Technician,0.0
ALB0892,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,1.0,3.0,3.0,6.0,Technician,0.0
CAC0889,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,Technician,0.0
DIB0285,2010-01-13,2,0.0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,9.0,15.0,ElectricalEngineer,-1.0886204486200886
AHG0634,2010-01-13,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,8.0,3.0,3.0,3.0,3.0,3.0,Technician,0.0
CEJ0109,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,9.0,9.0,9.0,15.0,TestEngineer,0.0
HMM0108,2010-01-13,3,0.0,0.0,1,2.0,0.0,9.0,0.0,0.0,0.0,95.0,2.0,0.0,10.0,2.0,10.0,10.0,17.0,MechanicalEngineer,0.03888421237667
TLK0993,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,19.0,9.0,1.0,9.0,8.0,12.0,IndustrialEngineer,0.0
CJV0286,2010-01-13,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,Technician,0.0
COF0120,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,28.0,10.0,0.0,10.0,9.0,16.0,AdministrativeAssistant,0.0
AAM0658,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,3.0,0.0,3.0,3.0,3.0,Technician,0.0
SSR0278,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0,9.0,9.0,17.0,TestEngineer,0.0
YWW0660,2010-01-13,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,6.0,3.0,0.0,3.0,3.0,3.0,Technician,0.0
HRD0635,2010-01-13,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,6.0,3.0,1.0,3.0,3.0,3.0,Technician,0.0
MTT0901,2010-01-13,3,0.0,0.0,1,2.0,0.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,Technician,0.44563770205304776
QCH0110,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,3.0,0.0,3.0,3.0,7.0,Technician,0.0
FFC0891,2010-01-13,3,0.0,0.0,1,2.0,0.0,4.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,5.0,Technician,-0.43493910532785923
HCL0651,2010-01-13,3,1.0,0.0,1,4.0,0.0,2.0,0.0,0.0,0.0,29.0,0.0,4.0,3.0,3.0,3.0,3.0,6.0,Technician,-0.787169828280222
CQW0652,2010-01-13,2,1.0,0.0,1,6.0,0.0,4.0,0.0,0.0,0.0,29.0,0.0,7.0,3.0,3.0,3.0,3.0,3.0,Technician,-0.43493910532785923
RHL0992,2010-01-13,3,1.0,0.0,1,4.0,2.0,4.0,0.0,0.0,1.0,95.0,0.0,15.0,9.0,3.0,9.0,9.0,19.0,IndustrialEngineer,0.47160606438662006
LUR0896,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,Technician,0.0
SLT0907,2010-01-13,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,3.0,3.0,3.0,3.0,10.0,Technician,0.0
EIS0041,2010-01-14,12,11.0,0.0,6,10.0,10.0,0.0,0.0,0.0,0.0,114.0,0.0,28.0,9.0,8.0,9.0,9.0,17.0,ITAdmin,0.0
WDD0366,2010-01-14,10,6.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,7.0,6.0,7.0,7.0,10.0,ITAdmin,0.0
