user,day,logon_count,after_hours_logon_count,weekend_logon_count,unique_pc_count,device_connect_count,after_hours_device_count,file_access_count,file_copy_count,sensitive_file_count,after_hours_file_count,http_count,suspicious_http_count,after_hours_http_count,email_sent_count,external_email_count,attachment_email_count,unique_recipient_count,total_recipient_count,role,role_peer_deviation_score,user_day_label,actor_label,scenario
HRD0635,2010-03-02,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,3.0,1.0,3.0,3.0,5.0,Technician,0.0,0,0,
AHG0634,2010-03-02,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,6.0,3.0,2.0,3.0,3.0,7.0,Technician,0.0,0,0,
HMM0108,2010-03-02,3,0.0,0.0,1,4.0,0.0,8.0,0.0,0.0,0.0,95.0,0.0,0.0,10.0,0.0,10.0,8.0,12.0,MechanicalEngineer,-0.25663580168602157,0,0,
SLT0907,2010-03-02,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,Technician,0.0,0,0,
CJV0286,2010-03-02,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,Technician,0.0,0,0,
TLK0993,2010-03-02,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,14.0,9.0,0.0,9.0,6.0,14.0,IndustrialEngineer,0.0,0,0,
YWW0660,2010-03-02,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,7.0,3.0,2.0,3.0,3.0,4.0,Technician,0.0,0,0,
HCL0651,2010-03-02,3,1.0,0.0,1,2.0,0.0,2.0,0.0,0.0,0.0,29.0,0.0,11.0,3.0,0.0,3.0,3.0,4.0,Technician,-0.787169828280222,0,0,
SSR0278,2010-03-02,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,7.0,9.0,9.0,15.0,TestEngineer,0.0,0,0,
RHL0992,2010-03-02,3,1.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,18.0,9.0,7.0,9.0,8.0,18.0,IndustrialEngineer,0.0,0,1,r4.2-2
MSO0222,2010-03-03,12,9.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,17.0,11.0,1.0,11.0,11.0,19.0,ITAdmin,0.0,0,1,r4.2-3
MVH0373,2010-03-03,8,6.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,8.0,11.0,11.0,20.0,ITAdmin,0.0,0,0,
JLM0364,2010-03-03,10,6.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,4.0,1.0,4.0,4.0,7.0,ITAdmin,0.0,0,1,r4.2-3
SOB0360,2010-03-03,6,4.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,114.0,3.0,0.0,11.0,4.0,11.0,11.0,17.0,ITAdmin,0.0,0,0,
JGT0221,2010-03-03,12,9.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,8.0,11.0,7.0,11.0,10.0,15.0,ITAdmin,0.0,0,1,r4.2-3
BSS0369,2010-03-03,12,8.0,0.0,6,26.0,8.0,5.0,0.0,0.0,0.0,120.0,0.0,0.0,10.0,3.0,10.0,9.0,15.0,ITAdmin,-0.9017856273837556,0,1,r4.2-3
CSC0217,2010-03-03,8,7.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,8.0,11.0,1.0,11.0,11.0,20.0,ITAdmin,0.0,0,1,r4.2-3
MSH0040,2010-03-03,8,7.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,114.0,11.0,8.0,11.0,7.0,11.0,11.0,19.0,ITAdmin,0.0,0,0,
HWY0038,2010-03-03,8,6.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,46.0,11.0,2.0,11.0,11.0,16.0,ITAdmin,0.0,0,0,
MPM0220,2010-03-03,11,7.0,0.0,5,24.0,6.0,32.0,0.0,0.0,8.0,114.0,1.0,39.0,11.0,2.0,11.0,11.0,22.0,ITAdmin,1.7482707913346178,0,1,r4.2-3
EIS0041,2010-03-03,9,4.0,0.0,4,6.0,4.0,8.0,0.0,0.0,8.0,114.0,0.0,7.0,10.0,6.0,10.0,10.0,16.0,ITAdmin,-0.6073349141928251,0,0,
JTM0223,2010-03-03,5,3.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,8.0,10.0,6.0,10.0,10.0,20.0,ITAdmin,0.0,0,1,r4.2-3
KBP0008,2010-03-03,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,300.0,9.0,40.0,27.0,4.0,27.0,23.0,47.0,VicePresident,0.0,0,0,
MHH0180,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,5.0,3.0,0.0,3.0,3.0,4.0,Technician,0.0,0,0,
DHM0937,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,15.0,9.0,2.0,9.0,9.0,12.0,ComputerProgrammer,0.0,0,0,
DOL0332,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,3.0,2.0,3.0,3.0,3.0,Technician,0.0,0,0,
CAM0102,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,7.0,9.0,4.0,9.0,9.0,15.0,ComputerScientist,0.0,0,0,
HXL0968,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,ProductionLineWorker,0.0,0,1,r4.2-2
ICS0956,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,0,
MSD0939,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,9.0,9.0,5.0,9.0,8.0,12.0,ComputerProgrammer,0.0,0,0,
RGG0064,2010-03-03,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,16.0,9.0,1.0,9.0,8.0,15.0,SoftwareEngineer,0.0,0,1,r4.2-1
TDG0962,2010-03-03,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
TNM0961,2010-03-03,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,1,r4.2-2
AJR0932,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,15.0,9.0,1.0,9.0,8.0,15.0,ComputerProgrammer,0.0,0,1,r4.2-1
CAH0936,2010-03-03,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0,9.0,5.0,9.0,9.0,12.0,ComputerScientist,0.0,0,1,r4.2-1
HFB0347,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,3.0,2.0,3.0,3.0,7.0,Technician,0.0,0,0,
ILH0958,2010-03-03,3,1.0,0.0,1,2.0,1.0,26.0,0.0,0.0,16.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,2.103495428241256,0,0,
NWT0098,2010-03-03,2,1.0,0.0,1,2.0,0.0,2.0,0.0,0.0,0.0,95.0,5.0,9.0,8.0,4.0,8.0,8.0,15.0,HardwareEngineer,-0.8192702827539862,0,1,r4.2-2
PGH0184,2010-03-03,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,8.0,3.0,1.0,3.0,3.0,5.0,Technician,0.0,0,0,
SNC0187,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,3.0,1.0,3.0,3.0,5.0,Technician,0.0,0,0,
GCG0951,2010-03-03,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
MAR0955,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,1,r4.2-1
MKS0204,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,108.0,10.0,16.0,11.0,2.0,11.0,7.0,13.0,Attorney,0.0,0,0,
JJM0203,2010-03-03,3,1.0,0.0,1,6.0,0.0,2.0,0.0,0.0,0.0,95.0,0.0,5.0,9.0,0.0,9.0,6.0,16.0,Engineer,-0.7559684373481333,0,1,r4.2-2
OQH0183,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,Technician,0.0,0,0,
RAG0275,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,1.0,9.0,7.0,9.0,8.0,14.0,ElectricalEngineer,0.0,0,0,
RKF0164,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,11.0,9.0,3.0,9.0,8.0,17.0,Statistician,0.0,0,0,
WAB0143,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,8.0,9.0,1.0,9.0,5.0,10.0,Statistician,0.0,0,0,
DRR0162,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,2.0,11.0,0.0,11.0,7.0,16.0,AdministrativeAssistant,0.0,0,1,r4.2-2
ORG0339,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,3.0,0.0,3.0,3.0,6.0,Technician,0.0,0,0,
KSP0966,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
WRM0963,2010-03-03,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
NCH0179,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,6.0,14.0,11.0,5.0,11.0,11.0,20.0,AdministrativeAssistant,0.0,0,0,
BBS0039,2010-03-03,4,3.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,21.0,11.0,4.0,11.0,11.0,22.0,ITAdmin,0.0,0,1,r4.2-3
CFW0264,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,9.0,14.0,MaterialsEngineer,0.0,0,0,
MOS0047,2010-03-03,5,3.0,0.0,2,6.0,0.0,3.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,3.0,11.0,10.0,17.0,ITAdmin,-1.0980861028443758,0,1,r4.2-2
CJK0200,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,9.0,11.0,4.0,11.0,8.0,18.0,PurchasingClerk,0.0,0,0,
IAT0263,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,10.0,2.0,10.0,9.0,16.0,MaterialsEngineer,0.0,0,0,
CCA0046,2010-03-03,12,11.0,0.0,6,12.0,10.0,24.0,0.0,0.0,22.0,114.0,0.0,6.0,11.0,2.0,11.0,11.0,22.0,ITAdmin,0.963068889492137,0,1,r4.2-3
GTD0219,2010-03-03,6,1.0,0.0,3,6.0,0.0,9.0,0.0,0.0,0.0,114.0,0.0,9.0,10.0,6.0,10.0,10.0,14.0,ITAdmin,-0.509184676462515,0,1,r4.2-3
QOS0878,2010-03-03,5,1.0,0.0,2,6.0,0.0,0.0,0.0,0.0,0.0,162.0,6.0,6.0,14.0,3.0,14.0,14.0,27.0,Salesman,0.0,0,0,
TEM0093,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,8.0,9.0,2.0,9.0,9.0,15.0,MaterialsEngineer,0.0,0,0,
RTO0313,2010-03-03,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,14.0,15.0,6.0,15.0,15.0,27.0,Salesman,0.0,0,0,
RSC0089,2010-03-03,4,3.0,0.0,1,17.0,6.0,3.0,0.0,0.0,1.0,90.0,0.0,24.0,9.0,0.0,9.0,8.0,13.0,ElectricalEngineer,-0.8999744289277566,0,0,
KSP0357,2010-03-03,12,8.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,5.0,11.0,11.0,15.0,ITAdmin,0.0,0,0,
BDV0168,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,8.0,14.0,6.0,14.0,13.0,25.0,Salesman,0.0,0,1,r4.2-1
BMS0877,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0,9.0,15.0,0.0,15.0,14.0,27.0,Salesman,0.0,0,0,
BRS0734,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,3.0,14.0,0.0,14.0,14.0,24.0,Salesman,0.0,0,0,
CCW0031,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,5.0,4.0,14.0,2.0,14.0,13.0,20.0,Manager,0.0,0,0,
EDB0714,2010-03-03,2,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,-0.8417562566077302,0,1,r4.2-2
NBH0256,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,8.0,9.0,1.0,9.0,9.0,14.0,ElectricalEngineer,0.0,0,0,
RAR0725,2010-03-03,2,1.0,0.0,1,4.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,-0.3705159870318924,0,1,r4.2-2
ABC0174,2010-03-03,3,1.0,0.0,1,4.0,1.0,2.0,0.0,0.0,1.0,162.0,5.0,2.0,15.0,9.0,15.0,15.0,25.0,Salesman,-0.9860057658062722,0,1,r4.2-2
BER0314,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,4.0,9.0,14.0,6.0,14.0,13.0,21.0,Salesman,0.0,0,0,
JMB0308,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,17.0,6.0,15.0,2.0,15.0,13.0,30.0,Salesman,0.0,0,1,r4.2-1
MBR0724,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,ProductionLineWorker,0.0,0,0,
SAP0867,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,3.0,15.0,11.0,15.0,15.0,26.0,Salesman,0.0,0,0,
GRM0868,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,23.0,6.0,15.0,2.0,15.0,15.0,30.0,Salesman,0.0,0,0,
KBL0260,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,1.0,9.0,6.0,9.0,8.0,14.0,ElectricalEngineer,0.0,0,0,
NAF0033,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,2.0,6.0,14.0,2.0,14.0,14.0,23.0,SecurityGuard,0.0,0,0,
THR0873,2010-03-03,2,1.0,0.0,1,18.0,0.0,27.0,0.0,0.0,0.0,170.0,1.0,11.0,15.0,0.0,15.0,15.0,24.0,Salesman,1.3354155760191746,0,0,
FLM0213,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,1.0,5.0,14.0,3.0,14.0,14.0,23.0,SecurityGuard,0.0,0,0,
AAL0706,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
CEB0210,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,1.0,14.0,10.0,14.0,14.0,20.0,SecurityGuard,0.0,0,0,
JRG0207,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,2.0,14.0,3.0,14.0,11.0,16.0,SecurityGuard,0.0,0,1,r4.2-1
MYD0978,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,2.0,11.0,6.0,11.0,11.0,18.0,HumanResourceSpecialist,0.0,0,1,r4.2-1
DPS0262,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,1.0,9.0,1.0,9.0,9.0,11.0,ElectricalEngineer,0.0,0,0,
LOF0311,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,3.0,15.0,1.0,15.0,14.0,31.0,Salesman,0.0,0,0,
YJV0699,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
DIB0081,2010-03-03,3,1.0,0.0,1,4.0,0.0,6.0,0.0,0.0,0.0,95.0,2.0,1.0,9.0,2.0,9.0,9.0,16.0,MechanicalEngineer,-0.8476758298114048,0,0,
YCE0983,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,5.0,9.0,1.0,9.0,8.0,13.0,ManagementTrainer,0.0,0,0,
AAS0442,2010-03-03,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,3.0,2.0,3.0,3.0,5.0,Technician,0.0,0,0,
LOM0086,2010-03-03,3,1.0,0.0,1,4.0,0.0,5.0,0.0,0.0,0.0,95.0,0.0,1.0,9.0,6.0,9.0,9.0,16.0,ElectricalEngineer,-0.7113284092354246,0,0,
JJB0700,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
MDM0625,2010-03-03,3,1.0,0.0,1,18.0,0.0,27.0,0.0,0.0,0.0,162.0,0.0,1.0,16.0,13.0,16.0,16.0,29.0,Salesman,1.3354155760191746,0,0,
MGS0974,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,1.0,11.0,1.0,11.0,9.0,16.0,HumanResourceSpecialist,0.0,0,0,
MAS0025,2010-03-03,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,1.0,14.0,7.0,14.0,14.0,24.0,InstructionalCoordinator,0.0,0,1,r4.2-1
AAW0353,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,2.0,3.0,3.0,4.0,AssemblySupervisor,0.0,0,0,
AIS0405,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,7.0,9.0,8.0,17.0,SoftwareEngineer,0.0,0,0,
AJN0607,2010-03-03,3,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,2.0,15.0,14.0,26.0,Salesman,0.0,0,0,
BLS0678,2010-03-03,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,12.0,0.0,9.0,0.0,9.0,9.0,14.0,Mathematician,0.0,0,1,r4.2-1
CRD0624,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,15.0,0.0,15.0,12.0,15.0,13.0,24.0,Salesman,0.0,0,0,
EGD0409,2010-03-03,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,9.0,7.0,9.0,8.0,11.0,ElectricalEngineer,0.0,0,0,
GBM0603,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0,0.0,15.0,1.0,15.0,15.0,31.0,Salesman,0.0,0,0,
GMF0738,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,15.0,6.0,15.0,15.0,28.0,Salesman,0.0,0,0,
HKB0418,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,2.0,9.0,9.0,12.0,SystemsEngineer,0.0,0,0,
KPP0452,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,0,
KWC0004,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,285.0,17.0,0.0,27.0,13.0,27.0,24.0,44.0,VicePresident,0.0,0,0,
LHB0606,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0,0.0,14.0,8.0,14.0,14.0,24.0,Salesman,0.0,0,0,
VCC0396,2010-03-03,3,1.0,0.0,1,2.0,0.0,7.0,0.0,0.0,0.0,95.0,11.0,0.0,9.0,7.0,9.0,9.0,13.0,SoftwareEngineer,0.4245877606808897,0,0,
BIH0745,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,8.0,15.0,15.0,27.0,Salesman,0.0,0,1,r4.2-1
CCL0068,2010-03-03,2,0.0,0.0,1,6.0,0.0,4.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,9.0,14.0,ComputerScientist,-0.45936841276984897,0,1,r4.2-2
GHL0460,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0,0,1,r4.2-1
SOG0411,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,6.0,9.0,9.0,13.0,SystemsEngineer,0.0,0,0,
TAP0551,2010-03-03,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,9.0,8.0,9.0,8.0,14.0,Physicist,0.0,0,1,r4.2-1
VIA0063,2010-03-03,2,0.0,0.0,1,16.0,0.0,26.0,0.0,0.0,0.0,143.0,0.0,0.0,14.0,0.0,14.0,11.0,21.0,Manager,0.644908671363012,0,0,
AAV0450,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0,0,0,
AKR0057,2010-03-03,3,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,8.0,11.0,10.0,17.0,AdministrativeAssistant,0.0,0,1,r4.2-2
BJW0619,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,9.0,15.0,15.0,27.0,Salesman,0.0,0,0,
BTL0226,2010-03-03,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0,9.0,9.0,12.0,Physicist,0.0,0,1,r4.2-1
FSC0601,2010-03-03,2,0.0,0.0,1,2.0,0.0,2.0,0.0,0.0,0.0,162.0,7.0,0.0,14.0,1.0,14.0,13.0,23.0,Salesman,-0.9860057658062722,0,1,r4.2-2
HJB0742,2010-03-03,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,0.0,15.0,2.0,15.0,14.0,26.0,Salesman,0.0,0,1,r4.2-1
IKR0401,2010-03-03,2,1.0,0.0,1,2.0,0.0,2.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,2.0,9.0,9.0,15.0,SoftwareEngineer,-1.104479192888717,0,1,r4.2-2
RKD0604,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,15.0,4.0,15.0,15.0,23.0,Salesman,0.0,0,1,r4.2-1
BCB0679,2010-03-03,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,8.0,1.0,8.0,8.0,13.0,Mathematician,0.0,0,0,
GOK0238,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,9.0,3.0,9.0,8.0,13.0,ComputerScientist,0.0,0,0,
NRD0548,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,9.0,3.0,9.0,9.0,14.0,Mathematician,0.0,0,0,
OLB0749,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,14.0,11.0,14.0,14.0,24.0,Salesman,0.0,0,0,
SEJ0677,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,3.0,0.0,8.0,2.0,8.0,8.0,14.0,Mathematician,0.0,0,0,
AMR0400,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,8.0,9.0,9.0,14.0,SoftwareEngineer,0.0,0,0,
ENC0234,2010-03-03,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,5.0,9.0,9.0,12.0,Physicist,0.0,0,0,
EPW0434,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,0.0,9.0,9.0,9.0,9.0,14.0,TestEngineer,0.0,0,0,
FSB0399,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,5.0,9.0,9.0,15.0,SoftwareEngineer,0.0,0,0,
HBO0413,2010-03-03,2,0.0,0.0,1,2.0,0.0,2.0,0.0,0.0,0.0,95.0,11.0,0.0,9.0,6.0,9.0,9.0,13.0,SystemsEngineer,-0.6272693946888286,0,1,r4.2-2
HGG0240,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,7.0,9.0,8.0,10.0,ComputerScientist,0.0,0,0,
KNG0672,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,9.0,16.0,Physicist,0.0,0,0,
ORM0669,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0,9.0,8.0,15.0,Mathematician,0.0,0,0,
RGH0728,2010-03-03,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0,0.0,15.0,1.0,15.0,15.0,28.0,Salesman,0.0,0,0,
