user,day,logon_count,after_hours_logon_count,weekend_logon_count,unique_pc_count,device_connect_count,after_hours_device_count,file_access_count,file_copy_count,sensitive_file_count,after_hours_file_count,http_count,suspicious_http_count,after_hours_http_count,email_sent_count,external_email_count,attachment_email_count,unique_recipient_count,total_recipient_count,role,role_peer_deviation_score
FTM0406,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,6.0,9.0,4.0,9.0,9.0,17.0,SystemsEngineer,0.0
QOS0878,2010-03-29,3,1.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,4.0,14.0,8.0,14.0,14.0,19.0,Salesman,0.0
AAV0450,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
BTL0226,2010-03-29,3,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,1.0,9.0,6.0,9.0,9.0,18.0,Physicist,0.0
HBO0413,2010-03-29,2,1.0,0.0,1,4.0,0.0,5.0,0.0,0.0,0.0,95.0,2.0,5.0,9.0,7.0,9.0,9.0,17.0,SystemsEngineer,0.7808422464919553
JMH0543,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,1.0,9.0,1.0,9.0,9.0,16.0,Scientist,0.0
AMR0400,2010-03-29,2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,2.0,9.0,0.0,9.0,9.0,20.0,SoftwareEngineer,0.0
PPF0435,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,3.0,10.0,1.0,10.0,10.0,14.0,TestEngineer,0.0
BSH0445,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,3.0,9.0,5.0,9.0,9.0,16.0,TestEngineer,0.0
CCL0068,2010-03-29,2,1.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,5.0,9.0,3.0,9.0,8.0,13.0,ComputerScientist,0.0
MYD0978,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,2.0,3.0,11.0,2.0,11.0,10.0,16.0,HumanResourceSpecialist,0.0
RKD0604,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0,5.0,15.0,3.0,15.0,14.0,25.0,Salesman,0.0
RMW0542,2010-03-29,2,1.0,0.0,1,8.0,0.0,4.0,0.0,0.0,0.0,95.0,3.0,1.0,9.0,2.0,9.0,8.0,12.0,Mathematician,0.3887649821963313
ORM0669,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,4.0,9.0,4.0,9.0,8.0,20.0,Mathematician,0.0
TAP0551,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,3.0,4.0,9.0,2.0,9.0,9.0,21.0,Physicist,0.0
VCC0396,2010-03-29,3,2.0,0.0,1,6.0,0.0,7.0,0.0,0.0,0.0,95.0,5.0,3.0,8.0,7.0,8.0,7.0,11.0,SoftwareEngineer,0.4194059127524715
BLS0678,2010-03-29,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.0,4.0,9.0,1.0,9.0,9.0,13.0,Mathematician,0.0
HJB0742,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,5.0,15.0,6.0,15.0,14.0,23.0,Salesman,0.0
GMF0738,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,4.0,15.0,15.0,25.0,Salesman,0.0
ENC0234,2010-03-29,2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,4.0,5.0,5.0,6.0,Physicist,0.0
GHL0460,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,ProductionLineWorker,0.0
KPC0073,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0,9.0,9.0,16.0,ComputerScientist,0.0
VIA0063,2010-03-29,2,1.0,0.0,1,16.0,0.0,19.0,0.0,0.0,0.0,143.0,0.0,1.0,14.0,3.0,14.0,11.0,15.0,Manager,-2.0063873331229427
BIH0745,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,1.0,10.0,1.0,10.0,9.0,20.0,Salesman,0.0
MDM0625,2010-03-29,3,1.0,0.0,1,16.0,0.0,23.0,0.0,0.0,0.0,162.0,1.0,0.0,16.0,6.0,16.0,16.0,26.0,Salesman,1.302480723791463
RVC0232,2010-03-29,2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,4.0,0.0,9.0,0.0,9.0,8.0,17.0,Mathematician,0.0
KPP0452,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
FSC0601,2010-03-29,2,0.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,162.0,5.0,0.0,14.0,13.0,14.0,13.0,21.0,Salesman,-0.8896726255406169
IKR0401,2010-03-29,2,1.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,5.0,9.0,7.0,9.0,9.0,13.0,SoftwareEngineer,0.0
MMB0488,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,5.0,0.0,15.0,1.0,15.0,14.0,34.0,Salesman,0.0
LQC0479,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,9.0,15.0,15.0,22.0,Salesman,0.0
WDD0366,2010-03-29,5,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ITAdmin,0.0
SVL0803,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,3.0,0.0,9.0,0.0,9.0,9.0,17.0,Mathematician,0.0
KRL0501,2010-03-29,2,0.0,0.0,1,4.0,0.0,5.0,0.0,0.0,0.0,162.0,2.0,0.0,14.0,6.0,14.0,14.0,21.0,Salesman,-0.4910992892984205
XHW0498,2010-03-29,2,0.0,0.0,1,2.0,0.0,2.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,4.0,15.0,15.0,23.0,Salesman,-0.7900292914800677
EHB0824,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
MDH0580,2010-03-29,2,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,ProductionLineWorker,0.0
ABM0845,2010-03-29,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
EHD0584,2010-03-29,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0
IJM0776,2010-03-29,2,0.0,0.0,1,2.0,0.0,4.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,2.0,3.0,3.0,6.0,Technician,0.1247533000219876
KLH0596,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
TYB0779,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,8.0,Technician,0.0
FRR0832,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0
IYB0918,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,8.0,9.0,7.0,9.0,9.0,18.0,Scientist,0.0
LCC0819,2010-03-29,2,1.0,0.0,1,2.0,0.0,3.0,0.0,0.0,0.0,95.0,0.0,12.0,9.0,0.0,9.0,9.0,17.0,ComputerProgrammer,-0.2673882630383592
MJB0588,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
TCD0009,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,1.0,11.0,9.0,20.0,AdministrativeAssistant,0.0
ASD0577,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,ProductionLineWorker,0.0
VSS0154,2010-03-29,2,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,6.0,0.0,6.0,5.0,9.0,AdministrativeStaff,0.0
ASM0575,2010-03-29,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
CMW0783,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,Technician,0.0
DCH0843,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,0.0
FOB0756,2010-03-29,4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0,Technician,0.0
MCF0600,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
RAB0589,2010-03-29,4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,ProductionLineWorker,0.0
NGO0690,2010-03-29,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,3.0,0.0,9.0,5.0,9.0,9.0,16.0,SoftwareEngineer,0.0
CYA0506,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,0.0,2.0,2.0,8.0,Technician,0.0
AAF0535,2010-03-29,2,0.0,0.0,1,2.0,0.0,5.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,4.0,Technician,0.5696566350401605
EGD0132,2010-03-29,2,0.0,0.0,1,4.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,-0.56826518945627
FMG0527,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,3.0,3.0,5.0,Technician,0.0
JFC0557,2010-03-29,2,0.0,0.0,1,10.0,0.0,7.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,3.0,9.0,9.0,15.0,SoftwareEngineer,0.4194059127524715
CEL0561,2010-03-29,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,ComputerProgrammer,0.0
SCP0130,2010-03-29,4,0.0,0.0,2,4.0,0.0,5.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AssemblySupervisor,-0.08849913298918631
LJR0523,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,2.0,3.0,3.0,8.0,Technician,0.0
CCM0136,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0
PNL0301,2010-03-29,2,0.0,0.0,1,6.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,ProductionLineWorker,0.5653707996967305
IUB0565,2010-03-29,2,0.0,0.0,1,6.0,0.0,3.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,4.0,9.0,9.0,17.0,SoftwareEngineer,-0.8009099578339791
PSF0133,2010-03-29,2,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,ProductionLineWorker,0.0
ALB0892,2010-03-29,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,1.0,3.0,3.0,5.0,Technician,0.0
CQW0652,2010-03-29,2,1.0,0.0,1,2.0,0.0,2.0,0.0,0.0,0.0,29.0,0.0,9.0,3.0,0.0,3.0,3.0,6.0,Technician,-0.7650533700143581
CEJ0109,2010-03-29,2,0.0,0.0,1,4.0,0.0,5.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,2.0,9.0,8.0,20.0,TestEngineer,1.124534956370258
DIB0285,2010-03-29,2,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,4.0,9.0,8.0,19.0,ElectricalEngineer,0.0
AAM0658,2010-03-29,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,6.0,3.0,2.0,3.0,3.0,5.0,Technician,0.0
HCL0651,2010-03-29,3,1.0,0.0,1,4.0,0.0,3.0,0.0,0.0,0.0,29.0,0.0,6.0,3.0,0.0,3.0,3.0,10.0,Technician,-0.3201500349961853
FFC0891,2010-03-29,5,0.0,0.0,2,6.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,Technician,0.0
AHG0634,2010-03-29,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,5.0,3.0,2.0,3.0,3.0,7.0,Technician,0.0
CJV0286,2010-03-29,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,3.0,0.0,3.0,3.0,6.0,Technician,0.0
RHL0992,2010-03-29,3,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,7.0,5.0,4.0,5.0,5.0,10.0,IndustrialEngineer,0.0
HRD0635,2010-03-29,5,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,6.0,3.0,0.0,3.0,3.0,5.0,Technician,0.0
GTD0219,2010-03-30,12,11.0,0.0,6,14.0,10.0,12.0,0.0,0.0,9.0,114.0,2.0,16.0,11.0,8.0,11.0,11.0,15.0,ITAdmin,-0.2801121941701848
JTM0223,2010-03-30,13,7.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,7.0,11.0,1.0,11.0,11.0,19.0,ITAdmin,0.0
WDD0366,2010-03-30,11,8.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,1.0,11.0,10.0,16.0,ITAdmin,0.0
CCA0046,2010-03-30,8,3.0,0.0,4,8.0,2.0,7.0,0.0,0.0,0.0,114.0,0.0,13.0,11.0,2.0,11.0,11.0,13.0,ITAdmin,-0.7363094089509747
SOB0360,2010-03-30,12,8.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,114.0,8.0,0.0,11.0,6.0,11.0,10.0,15.0,ITAdmin,0.0
MPM0220,2010-03-30,7,5.0,0.0,3,22.0,7.0,35.0,0.0,0.0,16.0,114.0,8.0,6.0,11.0,0.0,11.0,10.0,14.0,ITAdmin,1.8183949938214492
KSP0357,2010-03-30,12,8.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,2.0,11.0,9.0,16.0,ITAdmin,0.0
BBS0039,2010-03-30,8,5.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,114.0,4.0,9.0,11.0,10.0,11.0,11.0,13.0,ITAdmin,0.0
MOS0047,2010-03-30,5,3.0,0.0,2,2.0,2.0,0.0,0.0,0.0,0.0,114.0,0.0,7.0,11.0,0.0,11.0,10.0,18.0,ITAdmin,0.0
DOL0332,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,3.0,1.0,3.0,3.0,4.0,Technician,0.0
GCG0951,2010-03-30,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0
JJM0203,2010-03-30,3,1.0,0.0,1,4.0,0.0,5.0,0.0,0.0,0.0,95.0,0.0,15.0,9.0,1.0,9.0,8.0,13.0,Engineer,1.0667039300004335
MAR0955,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0
RGG0064,2010-03-30,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,11.0,9.0,3.0,9.0,9.0,13.0,SoftwareEngineer,0.0
RKF0164,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,6.0,5.0,6.0,5.0,14.0,Statistician,0.0
TDG0962,2010-03-30,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,ProductionLineWorker,0.0
TNM0961,2010-03-30,3,1.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
MSD0939,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,13.0,9.0,1.0,9.0,9.0,12.0,ComputerProgrammer,0.0
NWT0098,2010-03-30,2,1.0,0.0,1,6.0,0.0,3.0,0.0,0.0,0.0,95.0,2.0,9.0,9.0,7.0,9.0,9.0,12.0,HardwareEngineer,-0.16385405655079724
OQH0183,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,3.0,1.0,3.0,3.0,5.0,Technician,0.0
AJR0932,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,11.0,9.0,6.0,9.0,9.0,14.0,ComputerProgrammer,0.0
DRR0162,2010-03-30,2,1.0,0.0,1,8.0,2.0,5.0,0.0,0.0,1.0,114.0,0.0,10.0,11.0,0.0,11.0,8.0,17.0,AdministrativeAssistant,1.0263375565364459
WAB0143,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,7.0,9.0,1.0,9.0,8.0,14.0,Statistician,0.0
CAH0936,2010-03-30,4,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4.0,9.0,5.0,9.0,9.0,20.0,ComputerScientist,0.0
NCH0179,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1.0,20.0,11.0,1.0,11.0,10.0,15.0,AdministrativeAssistant,0.0
MSO0222,2010-03-30,6,3.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,6.0,11.0,1.0,11.0,10.0,15.0,ITAdmin,0.0
ORG0339,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2.0,3.0,0.0,3.0,3.0,3.0,Technician,0.0
HXL0968,2010-03-30,2,1.0,0.0,1,8.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,ProductionLineWorker,-0.9461438525072702
BDV0168,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,5.0,14.0,2.0,14.0,13.0,26.0,Salesman,0.0
CSC0217,2010-03-30,6,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,114.0,6.0,8.0,11.0,6.0,11.0,11.0,15.0,ITAdmin,0.0
RSC0089,2010-03-30,3,1.0,0.0,1,14.0,2.0,9.0,0.0,0.0,3.0,90.0,1.0,5.0,9.0,6.0,9.0,8.0,14.0,ElectricalEngineer,2.747997623664317
EDB0714,2010-03-30,2,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,ProductionLineWorker,-0.9461438525072702
HWY0038,2010-03-30,4,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1.0,13.0,11.0,8.0,11.0,11.0,19.0,ITAdmin,0.0
JMB0308,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,10.0,10.0,15.0,7.0,15.0,14.0,25.0,Salesman,0.0
ABC0174,2010-03-30,3,1.0,0.0,1,6.0,0.0,1.0,0.0,0.0,0.0,162.0,1.0,15.0,14.0,12.0,14.0,14.0,21.0,Salesman,-0.8896726255406169
JGT0221,2010-03-30,4,3.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,9.0,11.0,0.0,11.0,10.0,15.0,ITAdmin,0.0
QOS0878,2010-03-30,4,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,11.0,14.0,9.0,14.0,14.0,29.0,Salesman,0.0
BER0314,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,5.0,11.0,15.0,6.0,15.0,15.0,35.0,Salesman,0.0
CCW0031,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,8.0,14.0,9.0,14.0,14.0,27.0,Manager,0.0
JRG0207,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,9.0,14.0,0.0,14.0,12.0,23.0,SecurityGuard,0.0
NBH0256,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,8.0,15.0,ElectricalEngineer,0.0
KBL0260,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,1.0,9.0,1.0,9.0,8.0,16.0,ElectricalEngineer,0.0
MAS0025,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,13.0,14.0,8.0,14.0,12.0,22.0,InstructionalCoordinator,0.0
RTO0313,2010-03-30,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,4.0,3.0,14.0,9.0,14.0,14.0,21.0,Salesman,0.0
YCE0983,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,4.0,9.0,0.0,9.0,8.0,18.0,ManagementTrainer,0.0
BLS0678,2010-03-30,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,6.0,7.0,9.0,2.0,9.0,9.0,18.0,Mathematician,0.0
GRM0868,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,16.0,1.0,15.0,1.0,15.0,15.0,25.0,Salesman,0.0
RAR0725,2010-03-30,2,1.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,ProductionLineWorker,0.0
DPS0262,2010-03-30,3,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,36.0,9.0,0.0,9.0,9.0,16.0,ElectricalEngineer,0.0
AKR0057,2010-03-30,2,1.0,0.0,1,4.0,0.0,2.0,0.0,0.0,0.0,114.0,0.0,3.0,11.0,1.0,11.0,10.0,16.0,AdministrativeAssistant,-0.8291879694051514
MYD0978,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,11.0,10.0,11.0,11.0,16.0,HumanResourceSpecialist,0.0
AAL0706,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,ProductionLineWorker,0.0
HJB0742,2010-03-30,3,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,170.0,5.0,1.0,15.0,0.0,15.0,14.0,22.0,Salesman,0.0
CCL0068,2010-03-30,2,1.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,5.0,9.0,9.0,18.0,ComputerScientist,-1.0986596858171762
AAV0450,2010-03-30,2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,ProductionLineWorker,0.0
MDM0625,2010-03-30,3,1.0,0.0,1,16.0,0.0,26.0,0.0,0.0,0.0,162.0,0.0,0.0,16.0,2.0,16.0,15.0,27.0,Salesman,1.60141072597311
BSH0445,2010-03-30,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,8.0,9.0,9.0,18.0,TestEngineer,0.0
GMF0738,2010-03-30,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,6.0,0.0,15.0,7.0,15.0,15.0,23.0,Salesman,0.0
RKD0604,2010-03-30,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,6.0,15.0,15.0,20.0,Salesman,0.0
BIH0745,2010-03-30,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,0.0,15.0,10.0,15.0,14.0,21.0,Salesman,0.0
HBO0413,2010-03-30,2,0.0,0.0,1,1.0,0.0,3.0,0.0,0.0,0.0,95.0,14.0,0.0,9.0,4.0,9.0,8.0,18.0,SystemsEngineer,-0.15789884762856726
IKR0401,2010-03-30,2,1.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0,9.0,8.0,15.0,SoftwareEngineer,0.0
ORM0669,2010-03-30,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,2.0,9.0,9.0,17.0,Mathematician,0.0
BTL0226,2010-03-30,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,1.0,9.0,8.0,12.0,Physicist,0.0
KPP0452,2010-03-30,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,ProductionLineWorker,0.0
VCC0396,2010-03-30,3,0.0,0.0,1,6.0,0.0,10.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,7.0,9.0,7.0,13.0,SoftwareEngineer,1.3346428156923096
BJW0619,2010-03-30,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,15.0,6.0,15.0,15.0,28.0,Salesman,0.0
BSS0369,2010-03-30,4,2.0,0.0,2,18.0,2.0,11.0,0.0,0.0,3.0,120.0,0.0,0.0,10.0,2.0,10.0,10.0,15.0,ITAdmin,-0.3713516371263428
